transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,amount_robust_z_sender,amount_robust_z_recipient,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,hour_rarity,weekday_rarity,burst_count_10min,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,suspicious_communication_window_score,comm_events_past_7d,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
beaa4b03-0a2f-48a1-abb4-a5c7378ed046,RGNR-LNAA-7FF-AUD-0,RETRB44116,e-commerce,106.15,UrbanCart Marketplace,PayPal,FR85H4824371990132980420818,IT91O5211763429097941016653304,38757.65,,2087-10-30 11:21:05+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.48,6.8257,2087-10-27 01:39:20+00:00,67,9,-16.187632525197476,0.0,1,1,1,0,0,0,0.0,0.0,0.0,2062969.0,0.8666666666666667,0.8666666666666667,0.0,,,1.0,0.00041543209581898656,0.0,0.8088189410533732,2.087714166618131e-05,0.4044199090975197,0.7225745881826775,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type,0.3472881759338836,rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.653073667336719,stable_profile,0.4213317799985359,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type | stable_profile | rapid_sequence;unusual_hour;unusual_weekday,True,0.31479085128963713
9d3e4492-2021-426c-bf3c-5193b2d7de87,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,951.4,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,35216.51,Rent payment Aug - Casa Tua Audincourt,2087-08-06 13:23:58+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.48,6.8004,2087-08-05 23:07:54+00:00,67,9,-0.6572286842822109,-1.1955268115941997,0,0,0,1,38,0,0.0,0.0,0.0,2604103.0,0.9333333333333333,0.8666666666666667,0.0,,,0.0,0.001941749473729817,1.0,0.13135287789111552,8.498792736469633e-07,0.06567686388519459,0.0812503202389925,baseline_behavior,0.353942817359273,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08734859804486983,stable_profile,0.10926140078684908,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
1539373e-e909-4fcd-ba67-9f97ea4688bf,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1070.12,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,14800.18,Salary payment Sep,2087-09-05 10:04:15+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,0.6776355888429724,0.6776355888429724,0,0,0,1,18,0,0.0,0.0,0.0,2735654.0,0.8333333333333334,0.9166666666666666,0.0,,,0.0,0.05298061875705491,1.0,0.3038184560649182,3.0031106935458295e-06,0.15191072958780588,0.0762180272499958,baseline_behavior,0.3474398939936828,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.09872693668001084,stable_profile,0.10859987503113734,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
a3ebbbea-d56c-4627-bf6e-3f9ead9a4125,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1026.68,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,16193.72,Rent payment Feb - Residenze Milano Dietzenbach,2087-02-06 10:52:12+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,49.9781,8.7861,2087-02-05 17:48:04+00:00,66,9,0.8020750548716492,0.8200073482085408,0,0,0,1,47,0,0.0,0.0,0.0,2834543.0,0.9285714285714286,0.8571428571428572,0.0,,,0.0,0.14488227747927787,3.0,0.07899844801849826,6.72719658430324e-06,0.03950258760754128,0.07257266740618085,baseline_behavior,0.35279483930994915,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08886776334652557,stable_profile,0.10687551213809507,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
f187ddae-1a5d-4ff2-ad5a-565eae237d71,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1019.29,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,19681.07,Rent payment Apr - Residenze Milano Dietzenbach,2087-04-04 09:18:05+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0454,8.8183,2087-04-03 11:04:23+00:00,66,9,0.7069408817635268,0.7130655975112641,0,0,0,1,47,0,0.0,0.0,0.0,2654562.0,0.8571428571428572,0.9285714285714286,0.0,,,0.0,0.00820122720101819,1.0,0.05130701050235586,3.4819286161215718e-06,0.02565524621548599,0.062451079346564985,baseline_behavior,0.35065598175859863,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.10680608913656049,stable_profile,0.10684259461333882,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
52597177-e7c7-4bfd-9a18-eaa96db4123a,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2737.72,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,29394.43,Salary payment Sep,2087-09-05 12:07:03+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-0.6980222319093341,-0.6980222319093341,0,0,0,1,18,0,0.0,0.0,0.0,2823235.0,0.8333333333333334,0.75,0.0,,,0.0,0.0507690681250064,1.0,0.05257869065471396,4.729211586552164e-06,0.026291709933150255,0.06158644161708737,baseline_behavior,0.33577128107589105,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.12402472013776783,stable_profile,0.10672290949276089,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
5309f3e1-a29e-4533-a44b-d8d7da5f4597,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,927.91,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,29301.83,Rent payment Nov - Residenze Milano Dietzenbach,2087-11-04 11:45:09+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0212,8.8308,2087-11-03 06:31:09+00:00,66,9,-0.46942728313770454,-0.609307498390904,0,0,0,1,47,0,0.0,0.0,0.0,2576609.0,0.9285714285714286,0.8571428571428572,0.0,,,0.0,0.005022162425761747,0.0,0.04228673101758258,2.7459334653797583e-06,0.02114473847552398,0.046530430105066814,baseline_behavior,0.3528005711962908,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.12060552077765087,stable_profile,0.10529762840865403,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
7a010f53-8ad9-4b88-9bca-e93f6c705b62,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1032.2,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,25059.31,Rent payment Jul - Residenze Milano Dietzenbach,2087-07-06 08:18:58+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0329,8.7609,2087-07-06 06:01:07+00:00,66,9,0.8731360339727081,0.8998880605020398,0,0,0,1,47,0,0.0,0.0,0.0,1896944.0,0.9285714285714286,0.7142857142857143,0.0,,,0.0,0.021109997948867122,3.0,0.07933486860053686,3.0798747176022956e-05,0.039682833673856444,0.07881183875963806,baseline_behavior,0.34281567491480186,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.07426369202978407,stable_profile,0.10399791440102017,rapid_sequence;unusual_hour | baseline_behavior | stable_profile,False,0.31479085128963713
875367bb-b33a-40d4-bfed-7e9e0c5f6a46,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1052.75,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,10100.82,Salary payment Feb,2087-02-04 12:07:51+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-0.5327017045454561,-0.5327017045454561,0,0,0,1,18,0,0.0,0.0,0.0,2590526.0,0.75,0.9166666666666666,0.0,,,0.0,0.15908154041816558,1.0,0.3723484046585568,3.6029274370852714e-06,0.18617600379299692,0.06859468920521095,baseline_behavior,0.3391097857380864,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.09221725165608702,stable_profile,0.10362757542317201,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
ed75ad30-d656-479b-9cca-06278aa87e62,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2795.31,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,27854.62,Salary payment Aug,2087-08-03 19:53:08+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,0.6566231037489104,0.6566231037489104,0,0,0,1,18,0,0.0,0.0,0.0,2597478.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.03004905627821318,4.0,0.1333096211178271,1.0911617386476689e-06,0.06665535613978288,0.06338378827724764,baseline_behavior,0.3499429645820006,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08698331178756141,stable_profile,0.10339304975579051,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
dc26681a-fbb6-49bc-9481-9ae2996c93fb,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,392.72,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,13052.69,Rent payment Jul - Rental Management,2087-07-07 14:23:32+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5361,-0.1181,2087-07-06 22:32:19+00:00,63,9,0.6745,0.7851312445856194,0,0,0,1,36,0,0.0,0.0,0.0,2277845.0,0.8,0.8666666666666667,0.0,,,0.0,0.010173333283445208,1.0,0.19872459703203527,1.614701158664463e-05,0.09937037202181095,0.07281418984902273,baseline_behavior,0.34061673422860417,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08134281395963722,stable_profile,0.10315302651618191,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
5a3577a7-61e9-42b2-b8f1-a87d7e6fab4e,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1067.95,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,11469.9,Salary payment Apr,2087-04-05 12:51:05+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,0.5264305268595113,0.5264305268595113,0,0,0,1,18,0,0.0,0.0,0.0,2582826.0,0.75,0.8333333333333334,0.0,,,0.0,0.2519202193631589,1.0,0.3145365762517446,4.169934139617542e-06,0.1572703730929421,0.06431435907370842,baseline_behavior,0.33327662351645154,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.09563574950809578,stable_profile,0.10187778015538591,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
a839c005-7c5c-4e2d-b8d2-f07e99d7aedf,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1039.09,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,38863.8,Rent payment Oct - Casa Tua Audincourt,2087-10-06 14:18:16+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4935,6.7978,2087-10-05 01:49:52+00:00,67,9,0.9539645873059095,0.7093654589371959,0,0,0,1,38,0,0.0,0.0,0.0,2611656.0,0.9333333333333333,0.8,0.0,,,0.0,0.0943056163488009,2.0,0.14537037918890042,4.552977313434525e-07,0.07268541724331588,0.08079284890483307,baseline_behavior,0.3492759828475857,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.047587132017918685,stable_profile,0.10104287802609577,rapid_sequence;unusual_hour | baseline_behavior | stable_profile,False,0.31479085128963713
2f585191-4e73-4850-805c-b02167082198,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,965.13,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,21459.06,Rent payment Feb - Casa Tua Audincourt,2087-02-07 12:37:03+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4926,6.8629,2087-02-05 18:07:11+00:00,67,9,-0.40495723236175324,-0.8972696457326862,0,0,0,1,38,0,0.0,0.0,0.0,2657814.0,0.8666666666666667,0.8,0.0,,,0.0,0.15052823881065136,4.0,0.20285371163808527,2.410199776414649e-06,0.10142806091893085,0.06334249772863822,baseline_behavior,0.3426082904440648,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.08104808815552052,stable_profile,0.10084621332082537,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
8d9ec706-bd91-4458-af02-4bc1166c943d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,389.91,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,15072.47,Rent payment Oct - Rental Management,2087-10-05 13:23:28+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5945,-0.2293,2087-10-04 10:43:55+00:00,63,9,0.6022137681159421,0.6756686399075946,0,0,0,1,36,0,0.0,0.0,0.0,2592004.0,0.8666666666666667,0.7333333333333334,0.0,,,0.0,0.057554155756641356,1.0,0.16265253407281868,3.3646163369140543e-06,0.0813279493445778,0.06320560981751204,baseline_behavior,0.33794308622686253,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.07906267332509949,stable_profile,0.09951746919279378,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
97ede41a-a012-4c6e-aa31-ee9d6dc27c26,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1023.88,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,34192.63,Rent payment Sep - Casa Tua Audincourt,2087-09-06 08:50:40+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4405,6.8124,2087-09-05 20:53:33+00:00,67,9,0.6745,0.3789582125603867,0,0,0,1,38,0,0.0,0.0,0.0,2662002.0,0.8,0.8666666666666667,0.0,,,0.0,0.03296597376084429,1.0,0.13539941160890534,1.5695054878228852e-06,0.06770049055719658,0.05515800419111511,baseline_behavior,0.3406081973770787,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08266592721763175,stable_profile,0.09844574754810169,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
6f075509-4fae-44d3-b958-a72e0d435435,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1035.88,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,33313.76,Rent payment Jul - Casa Tua Audincourt,2087-07-07 10:02:15+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4701,6.7752,2087-07-07 05:24:47+00:00,67,9,0.8949848815036793,0.639634541062804,0,0,0,1,38,0,0.0,0.0,0.0,2673697.0,0.8666666666666667,0.8,0.0,,,0.0,0.011139454799181277,1.0,0.07505975191899987,2.9553062290006815e-07,0.03753002372481139,0.07094929852816959,baseline_behavior,0.34260793748729773,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.045301244908393976,stable_profile,0.09654161516885795,rapid_sequence;unusual_hour | baseline_behavior | stable_profile,False,0.31479085128963713
d8711093-2453-4a74-8779-756014cc234d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,360.56,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,14711.91,Rent payment Nov - Rental Management,2087-11-04 17:08:33+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5263,-0.1571,2087-11-02 03:56:30+00:00,63,9,-0.15280434782608676,-0.46765073635576004,0,0,0,1,36,0,0.0,0.0,0.0,2605505.0,0.8666666666666667,0.8,0.0,,,0.0,0.19859968363058994,1.0,0.15368695228738616,2.972177031164598e-06,0.07684496223220866,0.0332184203600168,baseline_behavior,0.34260945287027716,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.10316334725145855,stable_profile,0.09639245078012268,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
4e53a923-af56-41e4-a804-67721ded06b7,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2842.18,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,34349.64,Salary payment Jul,2087-07-06 13:45:05+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,-0.37287883064515953,-0.37287883064515953,0,0,0,1,18,0,0.0,0.0,0.0,2518897.0,0.8333333333333334,0.6666666666666667,0.0,,,0.0,0.016998423548052203,1.0,0.21329146811885832,3.313978010365309e-06,0.10664739104843435,0.04493739672339309,baseline_behavior,0.3299447108324391,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.08906235249188213,stable_profile,0.09460263669757667,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
d4de1c65-dc9e-4172-a158-ce2db0d214e2,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2848.26,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,39902.89,Salary payment Oct,2087-10-05 09:21:06+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,-0.042156249999979904,-0.042156249999979904,0,0,0,1,18,0,0.0,0.0,0.0,2485905.0,0.8333333333333334,0.6666666666666667,0.0,,,0.0,0.17238383969155882,4.0,0.3232409274989549,1.214459378886141e-06,0.1616210709791669,0.024523760060623356,baseline_behavior,0.3299454439905113,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.11872299292798155,stable_profile,0.09422588034211349,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
40d61e52-ee54-4aa0-a435-43bffce12aed,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,968.72,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,23380.3,Rent payment Jun - Residenze Milano Dietzenbach,2087-06-04 14:03:25+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,49.9745,8.7428,2087-06-04 13:26:36+00:00,66,9,0.05593477431052619,-0.0187401308732026,0,0,0,1,47,0,0.0,0.0,0.0,2678247.0,0.8571428571428572,0.9285714285714286,0.0,,,0.0,0.48954327841432416,4.0,0.18026076354558962,8.133362787913344e-07,0.09013078844093421,0.015138412241954509,baseline_behavior,0.3506554554234586,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.11010829424728355,stable_profile,0.09418933947695002,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
6212031b-aec1-43fe-8818-a448e17e91eb,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2854.15,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,36167.91,Salary payment Aug,2087-08-05 15:33:33+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,0.2782312500000108,0.2782312500000108,0,0,0,1,18,0,0.0,0.0,0.0,2598508.0,0.75,0.8333333333333334,0.0,,,0.0,0.003060551548487115,1.0,0.19298751169274717,1.818717662072701e-06,0.09649466520520462,0.035730243976677505,baseline_behavior,0.3332762750263665,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.09570700273309496,stable_profile,0.09388698381070008,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
fce0c8bf-d8d8-4f3c-b29f-252867e15164,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1065.91,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,15462.38,Salary payment Oct,2087-10-04 08:38:09+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,0.38428383264463706,0.38428383264463706,0,0,0,1,18,0,0.0,0.0,0.0,2500434.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.10477284553622068,1.0,0.23799022414381452,3.6732406813818265e-07,0.11899529573394133,0.0474930411657988,baseline_behavior,0.34994512112273635,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.05859546140936607,stable_profile,0.09383425880465682,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
1ede528a-c212-4d30-8e62-e901ca537f83,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2757.67,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,17220.4,Salary payment Feb,2087-02-03 14:32:33+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-0.22875370531821965,-0.22875370531821965,0,0,0,1,18,0,0.0,0.0,0.0,2603330.0,0.8333333333333334,0.8333333333333334,0.0,,,0.0,0.001776411923812557,0.0,0.0363861210993905,3.6591774836168484e-07,0.01819324350856943,0.02142793043263233,baseline_behavior,0.3416095012037764,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.10242455423229894,stable_profile,0.09275814052370615,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
60929f96-b7a3-476b-b1f8-9a60298bea98,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2785.28,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,34825.07,Salary payment Dec,2087-12-05 14:11:42+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,0.4206951176983493,0.4206951176983493,0,0,0,1,18,0,0.0,0.0,0.0,2611940.0,0.8333333333333334,0.75,0.0,,,0.0,0.08522662579333198,2.0,0.05879457617717657,2.076687088890208e-08,0.02939729847202373,0.03887957527622552,baseline_behavior,0.33577597653645297,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0009336414810523427,"mail:heuristic_mail: kw=1, domain=1, url=1",0.0796315186760658,stable_profile,0.09254320521291501,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
